timestamp,market,side,qty,ask_price,vwap_price,fill_price,cost,fee_pct,order_type,ask_age_ms,levels_walked,is_snipe,yes_qty,no_qty,pair_cost,skew,time_remaining,zone,obi,flow_pressure,sweep,sweep_side,opposite_ask,best_bid,spread,yes_bid_depth,yes_ask_depth,no_bid_depth,no_ask_depth,slippage_cents,time_to_hedge_s,unhedged_usd,mode
2026-03-03 03:24:43,BTC Up/Down 5m — 03:20-03:25 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,202,1,NO,18.0,19.0,0.8151,0.027,17,Panic,0.384,0.692,NO,,0.5900,0.4100,0.0100,28367,25743,25743,28367,+0.00,107.9,0.59,PAPER
2026-03-03 03:24:45,BTC Up/Down 5m — 03:20-03:25 UTC,YES,3.0,0.5800,0.5800,0.5888,1.7665,1.52%,TAKER,215,1,NO,21.0,19.0,0.8674,0.050,15,Panic,0.642,0.699,NO,,0.4400,0.5600,0.0200,27594,25258,25258,27594,+0.00,15.2,0.55,PAPER
2026-03-03 03:24:47,BTC Up/Down 5m — 03:20-03:25 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,352,1,NO,21.0,23.0,0.8403,0.045,13,Panic,0.825,0.699,NO,,0.5800,0.4200,0.0100,28979,24785,24785,28979,+0.00,112.0,1.13,PAPER
2026-03-03 03:24:49,BTC Up/Down 5m — 03:20-03:25 UTC,YES,3.0,0.5800,0.5800,0.5888,1.7665,1.52%,TAKER,209,1,NO,24.0,23.0,0.8795,0.021,10,Panic,0.754,0.654,NO,,0.4400,0.5600,0.0200,28500,24272,24272,28500,+0.00,19.5,0.31,PAPER
2026-03-03 03:24:51,BTC Up/Down 5m — 03:20-03:25 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,1226,1,NO,24.0,27.0,0.8619,0.059,8,Panic,0.515,0.627,NO,,0.5700,0.4300,0.0100,28459,24597,24597,28459,+0.00,116.2,1.64,PAPER
2026-03-03 03:24:54,BTC Up/Down 5m — 03:20-03:25 UTC,YES,3.0,0.5300,0.5300,0.5383,1.6148,1.56%,TAKER,213,1,NO,27.0,27.0,0.8869,0.000,6,Panic,0.871,0.622,NO,,0.4900,0.5100,0.0200,28080,24535,24535,28080,+0.00,24.4,0.00,PAPER
2026-03-03 03:26:25,BTC Up/Down 5m — 03:25-03:30 UTC,NO,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,202,1,NO,0.0,4.0,0.0000,1.000,215,Value,0.563,0.742,YES,NO,0.6000,0.4000,0.0100,41998,33530,33530,41998,+0.00,N/A,1.66,PAPER
2026-03-03 03:26:27,BTC Up/Down 5m — 03:25-03:30 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,852,1,NO,0.0,8.0,0.0000,1.000,213,Value,0.497,0.749,YES,NO,0.5900,0.4100,0.0200,39309,34695,34695,39309,+0.00,N/A,3.41,PAPER
2026-03-03 03:26:29,BTC Up/Down 5m — 03:25-03:30 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,541,1,NO,0.0,12.0,0.0000,1.000,211,Value,0.475,0.746,YES,NO,0.5800,0.4200,0.0100,39023,34630,34630,39023,+0.00,N/A,5.16,PAPER
2026-03-03 03:29:30,BTC Up/Down 5m — 03:25-03:30 UTC,YES,2.0,0.9700,0.9700,0.9718,1.9435,0.18%,TAKER,339,1,NO,2.0,12.0,1.4016,0.714,30,Panic,0.102,0.824,NO,,0.0400,0.9600,0.0100,31538,14038,14038,31538,+0.00,184.9,4.30,PAPER
2026-03-03 03:29:32,BTC Up/Down 5m — 03:25-03:30 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,213,1,NO,4.0,12.0,1.4063,0.500,28,Panic,0.143,0.821,NO,,0.0300,0.9700,0.0100,31509,13785,13785,31509,+0.00,187.0,3.44,PAPER
2026-03-03 03:29:34,BTC Up/Down 5m — 03:25-03:30 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,2216,1,NO,6.0,12.0,1.4078,0.333,26,Panic,0.161,0.810,NO,,0.0400,0.9600,0.0200,31574,13561,13561,31574,+0.00,189.0,2.58,PAPER
2026-03-03 03:29:36,BTC Up/Down 5m — 03:25-03:30 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,4219,1,NO,8.0,12.0,1.4086,0.200,24,Panic,0.152,0.795,NO,,0.0300,0.9700,0.0100,30001,12904,12904,30001,+0.00,191.0,1.72,PAPER
2026-03-03 03:29:38,BTC Up/Down 5m — 03:25-03:30 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,6220,1,NO,10.0,12.0,1.4091,0.091,22,Panic,0.175,0.816,NO,,0.0300,0.9700,0.0100,27978,11558,11558,27978,+0.00,193.0,0.86,PAPER
2026-03-03 03:29:40,BTC Up/Down 5m — 03:25-03:30 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,8223,1,NO,12.0,12.0,1.4094,0.000,20,Panic,0.230,0.828,NO,,0.0300,0.9700,0.0100,28528,9939,9939,28528,+0.00,195.0,0.00,PAPER
2026-03-03 03:30:07,BTC Up/Down 5m — 03:30-03:35 UTC,YES,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,299,1,NO,4.0,0.0,0.0000,1.000,293,Value,0.480,0.556,YES,NO,0.5900,0.4100,0.0200,38794,42151,42151,38794,+0.00,N/A,1.75,PAPER
2026-03-03 03:30:09,BTC Up/Down 5m — 03:30-03:35 UTC,YES,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,674,1,NO,8.0,0.0,0.0000,1.000,291,Value,0.384,0.453,YES,NO,0.5900,0.4100,0.0100,40463,43673,43673,40463,+0.00,N/A,3.45,PAPER
2026-03-03 03:30:11,BTC Up/Down 5m — 03:30-03:35 UTC,YES,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,2687,1,NO,12.0,0.0,0.0000,1.000,289,Value,0.587,0.551,YES,NO,0.5900,0.4100,0.0100,43058,45754,45754,43058,+0.00,N/A,5.16,PAPER
2026-03-03 03:32:53,BTC Up/Down 5m — 03:30-03:35 UTC,NO,6.0,0.3000,0.3000,0.3039,1.8236,1.31%,TAKER,201,1,NO,12.0,6.0,0.7337,0.333,126,Sniper,0.685,0.691,NO,,0.7300,0.2700,0.0300,38332,29556,29556,38332,+0.00,166.5,2.58,PAPER
2026-03-03 03:32:55,BTC Up/Down 5m — 03:30-03:35 UTC,NO,7.0,0.2800,0.2800,0.2835,1.9847,1.26%,TAKER,207,1,YES,12.0,13.0,0.7227,0.040,124,Sniper,0.528,0.728,YES,NO,0.7700,0.2300,0.0500,40346,28816,28816,40346,+0.00,168.7,0.29,PAPER
2026-03-03 03:32:57,BTC Up/Down 5m — 03:30-03:35 UTC,NO,7.0,0.2700,0.2700,0.2733,1.9133,1.23%,TAKER,342,1,YES,12.0,20.0,0.7159,0.250,122,Sniper,0.251,0.682,YES,NO,0.7400,0.2600,0.0100,39459,29759,29759,39459,+0.00,170.7,2.29,PAPER
2026-03-03 03:34:30,BTC Up/Down 5m — 03:30-03:35 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,3130,1,NO,14.0,20.0,0.7946,0.176,30,Panic,0.288,0.618,YES,NO,0.0300,0.9700,0.0100,28987,10089,10089,28987,+0.00,96.4,1.72,PAPER
2026-03-03 03:34:32,BTC Up/Down 5m — 03:30-03:35 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,5131,1,NO,16.0,20.0,0.8537,0.111,28,Panic,0.245,0.621,YES,NO,0.0300,0.9700,0.0100,27566,9889,9889,27566,+0.00,98.4,1.14,PAPER
2026-03-03 03:34:34,BTC Up/Down 5m — 03:30-03:35 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,7132,1,NO,18.0,20.0,0.8997,0.053,26,Panic,0.190,0.631,YES,NO,0.0300,0.9700,0.0100,27291,10188,10188,27291,+0.00,100.4,0.57,PAPER
2026-03-03 03:34:36,BTC Up/Down 5m — 03:30-03:35 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,9135,1,NO,20.0,20.0,0.9364,0.000,24,Panic,0.180,0.638,YES,NO,0.0300,0.9700,0.0100,27165,10253,10253,27165,+0.00,102.4,0.00,PAPER
2026-03-03 03:36:57,BTC Up/Down 5m — 03:35-03:40 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,208,1,NO,0.0,4.0,0.0000,1.000,183,Value,0.816,0.865,YES,NO,0.5900,0.4100,0.0100,42270,35268,35268,42270,+0.00,N/A,1.71,PAPER
2026-03-03 03:36:59,BTC Up/Down 5m — 03:35-03:40 UTC,NO,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,612,1,NO,0.0,9.0,0.0000,1.000,181,Value,0.513,0.857,YES,NO,0.6200,0.3800,0.0100,43530,36226,36226,43530,+0.00,N/A,3.68,PAPER
2026-03-03 03:37:01,BTC Up/Down 5m — 03:35-03:40 UTC,NO,5.0,0.3800,0.3800,0.3856,1.9280,1.47%,TAKER,705,1,NO,0.0,14.0,0.0000,1.000,179,Value,0.595,0.856,YES,NO,0.6300,0.3700,0.0100,42846,35542,35542,42846,+0.00,N/A,5.61,PAPER
2026-03-03 03:38:17,BTC Up/Down 5m — 03:35-03:40 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,208,1,YES,5.0,14.0,0.7559,0.474,103,Sniper,0.314,0.724,YES,NO,0.6800,0.3200,0.0300,30166,36014,36014,30166,+0.00,80.1,3.61,PAPER
2026-03-03 03:38:19,BTC Up/Down 5m — 03:35-03:40 UTC,YES,6.0,0.3100,0.3100,0.3141,1.8849,1.34%,TAKER,432,1,NO,11.0,14.0,0.7336,0.120,101,Sniper,0.589,0.717,NO,,0.7000,0.3000,0.0100,31639,36889,36889,31639,+0.00,82.2,1.20,PAPER
2026-03-03 03:38:21,BTC Up/Down 5m — 03:35-03:40 UTC,YES,6.0,0.3100,0.3100,0.3141,1.8849,1.34%,TAKER,2432,1,NO,17.0,14.0,0.7271,0.097,99,Sniper,0.566,0.674,NO,,0.7000,0.3000,0.0100,31924,37262,37262,31924,+0.00,84.2,0.98,PAPER
2026-03-03 03:38:23,BTC Up/Down 5m — 03:35-03:40 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,205,1,NO,23.0,14.0,0.7292,0.243,96,Sniper,0.652,0.621,NO,,0.6800,0.3200,0.0100,32565,36126,36126,32565,+0.00,86.3,2.96,PAPER
2026-03-03 03:38:43,BTC Up/Down 5m — 03:35-03:40 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,202,1,NO,23.0,18.0,0.7394,0.122,77,Value,0.574,0.607,NO,,0.5700,0.4300,0.0100,35712,32326,32326,35712,+0.00,26.0,1.64,PAPER
2026-03-03 03:38:45,BTC Up/Down 5m — 03:35-03:40 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,2205,1,NO,23.0,22.0,0.7459,0.022,75,Value,0.409,0.612,NO,,0.5700,0.4300,0.0100,35275,32832,32832,35275,+0.00,28.0,0.33,PAPER
2026-03-03 03:38:50,BTC Up/Down 5m — 03:35-03:40 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,205,1,NO,23.0,27.0,0.7381,0.080,69,Value,0.619,0.617,NO,,0.6400,0.3600,0.0100,35994,31287,31287,35994,+0.00,33.3,1.64,PAPER
2026-03-03 03:38:52,BTC Up/Down 5m — 03:35-03:40 UTC,NO,5.0,0.3700,0.3700,0.3754,1.8770,1.46%,TAKER,321,1,NO,23.0,32.0,0.7327,0.164,67,Value,0.537,0.634,YES,NO,0.6400,0.3600,0.0100,35427,31849,31849,35427,+0.00,35.3,3.64,PAPER
2026-03-03 03:39:30,BTC Up/Down 5m — 03:35-03:40 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,200,1,NO,29.0,32.0,0.7340,0.049,30,Panic,0.539,0.707,NO,,0.6800,0.3200,0.0100,23374,27496,27496,23374,+0.00,153.1,1.21,PAPER
2026-03-03 03:39:32,BTC Up/Down 5m — 03:35-03:40 UTC,YES,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,206,1,NO,33.0,32.0,0.7482,0.015,28,Panic,0.663,0.717,YES,YES,0.5800,0.4200,0.0200,22869,26129,26129,22869,+0.00,155.1,0.34,PAPER
2026-03-03 03:40:12,BTC Up/Down 5m — 03:40-03:45 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,203,1,NO,5.0,0.0,0.0000,1.000,287,Sniper,0.422,1.000,NO,,0.6600,0.3400,0.0100,41500,46364,46364,41500,+0.00,N/A,1.77,PAPER
2026-03-03 03:40:14,BTC Up/Down 5m — 03:40-03:45 UTC,YES,7.0,0.2700,0.2700,0.2733,1.9133,1.23%,TAKER,406,1,YES,12.0,0.0,0.0000,1.000,285,Sniper,0.488,0.752,YES,NO,0.7400,0.2600,0.0100,39750,48595,48595,39750,+0.00,N/A,3.69,PAPER
2026-03-03 03:44:30,BTC Up/Down 5m — 03:40-03:45 UTC,NO,2.0,0.8300,0.8300,0.8373,1.6746,0.88%,TAKER,200,1,NO,12.0,2.0,1.1447,0.714,30,Panic,0.714,0.762,YES,NO,0.1900,0.8100,0.0200,18274,26820,26820,18274,+0.00,257.5,3.07,PAPER
2026-03-03 03:44:32,BTC Up/Down 5m — 03:40-03:45 UTC,NO,2.0,0.8600,0.8600,0.8665,1.7329,0.75%,TAKER,203,1,NO,12.0,4.0,1.1592,0.500,27,Panic,0.841,0.745,YES,NO,0.1500,0.8500,0.0100,17001,25767,25767,17001,+0.00,259.8,2.46,PAPER
2026-03-03 03:44:34,BTC Up/Down 5m — 03:40-03:45 UTC,NO,2.0,0.8900,0.8900,0.8954,1.7909,0.61%,TAKER,1468,1,NO,12.0,6.0,1.1738,0.333,25,Panic,0.887,0.742,YES,NO,0.1200,0.8800,0.0100,16542,25685,25685,16542,+0.00,261.8,1.84,PAPER
2026-03-03 03:44:36,BTC Up/Down 5m — 03:40-03:45 UTC,NO,2.0,0.8500,0.8500,0.8568,1.7135,0.80%,TAKER,799,1,NO,12.0,8.0,1.1713,0.200,23,Panic,0.328,0.735,YES,NO,0.1900,0.8100,0.0400,16255,26002,26002,16255,+0.00,263.8,1.23,PAPER
2026-03-03 03:44:38,BTC Up/Down 5m — 03:40-03:45 UTC,NO,2.0,0.8500,0.8500,0.8568,1.7135,0.80%,TAKER,247,1,NO,12.0,10.0,1.1699,0.091,21,Panic,0.592,0.735,YES,NO,0.1700,0.8300,0.0200,16303,26095,26095,16303,+0.00,265.9,0.61,PAPER
2026-03-03 03:44:40,BTC Up/Down 5m — 03:40-03:45 UTC,NO,2.0,0.8900,0.8900,0.8954,1.7909,0.61%,TAKER,915,1,NO,12.0,12.0,1.1754,0.000,19,Panic,0.482,0.690,YES,NO,0.1300,0.8700,0.0200,15922,26065,26065,15922,+0.00,267.9,0.00,PAPER
2026-03-03 03:45:43,BTC Up/Down 5m — 03:45-03:50 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,202,1,YES,5.0,0.0,0.0000,1.000,256,Sniper,0.617,0.744,YES,NO,0.6600,0.3400,0.0100,40911,47917,47917,40911,+0.00,N/A,1.77,PAPER
2026-03-03 03:46:14,BTC Up/Down 5m — 03:45-03:50 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,206,1,NO,5.0,4.0,0.8018,0.111,226,Value,0.329,0.887,NO,,0.5700,0.4300,0.0100,45876,41621,41621,45876,+0.00,30.6,0.35,PAPER
2026-03-03 03:46:19,BTC Up/Down 5m — 03:45-03:50 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,217,1,NO,5.0,8.0,0.8018,0.231,221,Value,0.459,0.882,NO,,0.5700,0.4300,0.0100,44015,38694,38694,44015,+0.00,35.6,1.34,PAPER
2026-03-03 03:46:50,BTC Up/Down 5m — 03:45-03:50 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,207,1,YES,10.0,8.0,0.8018,0.111,189,Sniper,0.527,0.855,YES,NO,0.6600,0.3400,0.0100,35121,41969,41969,35121,+0.00,36.3,0.71,PAPER
2026-03-03 03:46:52,BTC Up/Down 5m — 03:45-03:50 UTC,YES,5.0,0.3400,0.3400,0.3448,1.7238,1.40%,TAKER,296,1,NO,15.0,8.0,0.7983,0.304,187,Sniper,0.474,0.838,NO,,0.6700,0.3300,0.0100,34300,41634,41634,34300,+0.00,38.3,2.46,PAPER
2026-03-03 03:49:30,BTC Up/Down 5m — 03:45-03:50 UTC,NO,2.0,0.9400,0.9400,0.9433,1.8866,0.35%,TAKER,2645,1,NO,15.0,10.0,0.8977,0.200,30,Panic,0.811,0.610,YES,NO,0.0700,0.9300,0.0100,15395,28812,28812,15395,+0.00,226.3,1.76,PAPER
2026-03-03 03:49:32,BTC Up/Down 5m — 03:45-03:50 UTC,NO,2.0,0.9400,0.9400,0.9433,1.8866,0.35%,TAKER,204,1,NO,15.0,12.0,0.9639,0.111,28,Panic,0.757,0.611,YES,NO,0.0700,0.9300,0.0100,14391,27608,27608,14391,+0.00,228.3,1.05,PAPER
2026-03-03 03:49:34,BTC Up/Down 5m — 03:45-03:50 UTC,NO,2.0,0.9400,0.9400,0.9433,1.8866,0.35%,TAKER,255,1,NO,15.0,14.0,1.0112,0.034,26,Panic,0.709,0.611,YES,NO,0.0700,0.9300,0.0100,13139,27162,27162,13139,+0.00,230.3,0.35,PAPER
2026-03-03 03:49:36,BTC Up/Down 5m — 03:45-03:50 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,201,1,NO,15.0,16.0,1.0514,0.032,24,Panic,0.898,0.615,YES,NO,0.0300,0.9700,0.0100,11442,27333,27333,11442,+0.00,232.4,0.70,PAPER
2026-03-03 03:49:38,BTC Up/Down 5m — 03:45-03:50 UTC,NO,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,1336,1,NO,81.0,18.0,0.8206,0.636,22,Panic,0.917,0.691,YES,NO,0.0300,0.9700,0.0100,9609,27513,27513,9609,+0.00,234.4,5.64,PAPER
2026-03-03 03:50:04,BTC Up/Down 5m — 03:50-03:55 UTC,NO,4.0,0.4300,0.4300,0.4366,1.7463,1.53%,TAKER,203,1,NO,0.0,4.0,0.0000,1.000,296,Value,0.554,1.000,YES,NO,0.5800,0.4200,0.0100,43088,40548,40548,43088,+0.00,N/A,1.75,PAPER
2026-03-03 03:50:24,BTC Up/Down 5m — 03:50-03:55 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,202,1,NO,0.0,8.0,0.0000,1.000,275,Value,0.553,0.788,YES,NO,0.5900,0.4100,0.0100,49311,45496,45496,49311,+0.00,N/A,3.45,PAPER
2026-03-03 03:51:13,BTC Up/Down 5m — 03:50-03:55 UTC,YES,5.0,0.3500,0.3500,0.3550,1.7749,1.42%,TAKER,205,1,YES,5.0,8.0,0.7865,0.231,227,Sniper,0.232,0.676,YES,NO,0.6600,0.3400,0.0100,37458,44315,44315,37458,+0.00,68.9,1.29,PAPER
2026-03-03 03:51:15,BTC Up/Down 5m — 03:50-03:55 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,653,1,YES,11.0,8.0,0.7753,0.158,225,Sniper,0.541,0.684,YES,NO,0.6800,0.3200,0.0100,38016,45052,45052,38016,+0.00,70.9,1.03,PAPER
2026-03-03 03:51:17,BTC Up/Down 5m — 03:50-03:55 UTC,YES,6.0,0.3300,0.3300,0.3346,2.0074,1.38%,TAKER,2654,1,YES,17.0,8.0,0.7721,0.360,223,Sniper,0.543,0.675,YES,NO,0.6800,0.3200,0.0100,37529,44447,44447,37529,+0.00,72.9,3.07,PAPER
2026-03-03 03:51:46,BTC Up/Down 5m — 03:50-03:55 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,301,1,NO,17.0,12.0,0.7704,0.172,193,Value,0.620,0.764,NO,,0.5900,0.4100,0.0100,42714,36367,36367,42714,+0.00,33.5,1.70,PAPER
2026-03-03 03:51:48,BTC Up/Down 5m — 03:50-03:55 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,2303,1,NO,17.0,16.0,0.7695,0.030,191,Value,0.869,0.764,NO,,0.5900,0.4100,0.0100,42357,33103,33103,42357,+0.00,35.5,0.34,PAPER
2026-03-03 03:51:50,BTC Up/Down 5m — 03:50-03:55 UTC,NO,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,204,1,NO,17.0,21.0,0.7543,0.105,189,Value,0.568,0.781,YES,NO,0.6600,0.3400,0.0200,44324,33950,33950,44324,+0.00,37.8,1.66,PAPER
2026-03-03 03:51:53,BTC Up/Down 5m — 03:50-03:55 UTC,NO,5.0,0.3900,0.3900,0.3958,1.9790,1.49%,TAKER,203,1,NO,17.0,26.0,0.7509,0.209,187,Value,0.594,0.769,YES,NO,0.6200,0.3800,0.0100,43586,37267,37267,43586,+0.00,39.9,3.69,PAPER
2026-03-03 03:54:30,BTC Up/Down 5m — 03:50-03:55 UTC,YES,6.0,0.3200,0.3200,0.3244,1.9461,1.36%,TAKER,207,1,NO,23.0,26.0,0.7466,0.061,30,Panic,0.878,0.762,NO,,0.7000,0.3000,0.0200,24697,26569,26569,24697,+0.00,265.7,1.23,PAPER
2026-03-03 03:54:32,BTC Up/Down 5m — 03:50-03:55 UTC,YES,6.0,0.3100,0.3100,0.3141,1.8849,1.34%,TAKER,1905,1,NO,29.0,26.0,0.7421,0.055,28,Panic,0.238,0.748,NO,,0.7300,0.2700,0.0400,23410,26705,26705,23410,+0.00,267.7,1.00,PAPER
2026-03-03 03:54:34,BTC Up/Down 5m — 03:50-03:55 UTC,NO,2.0,0.8100,0.8100,0.8178,1.6356,0.96%,TAKER,799,1,NO,29.0,28.0,0.7712,0.018,26,Panic,0.491,0.734,NO,,0.2000,0.8000,0.0100,23262,27944,27944,23262,+0.00,200.8,0.33,PAPER
2026-03-03 03:54:36,BTC Up/Down 5m — 03:50-03:55 UTC,NO,2.0,0.8700,0.8700,0.8761,1.7523,0.71%,TAKER,630,1,NO,29.0,30.0,0.8003,0.017,24,Panic,0.822,0.736,NO,,0.1500,0.8500,0.0200,22909,27563,27563,22909,+0.00,202.8,0.47,PAPER
2026-03-03 03:55:53,BTC Up/Down 5m — 03:55-04:00 UTC,NO,4.0,0.4100,0.4100,0.4162,1.6648,1.51%,TAKER,203,1,NO,0.0,4.0,0.0000,1.000,247,Value,0.720,0.918,YES,NO,0.6000,0.4000,0.0100,53773,42192,42192,53773,+0.00,N/A,1.66,PAPER
2026-03-03 03:55:55,BTC Up/Down 5m — 03:55-04:00 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,848,1,NO,0.0,8.0,0.0000,1.000,245,Value,0.795,0.919,YES,NO,0.6000,0.4000,0.0200,52419,41822,41822,52419,+0.00,N/A,3.37,PAPER
2026-03-03 03:55:57,BTC Up/Down 5m — 03:55-04:00 UTC,NO,5.0,0.3600,0.3600,0.3652,1.8259,1.44%,TAKER,421,1,NO,0.0,13.0,0.0000,1.000,243,Value,0.639,0.921,YES,NO,0.6600,0.3400,0.0200,53918,41495,41495,53918,+0.00,N/A,5.20,PAPER
2026-03-03 03:59:30,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,7473,1,NO,2.0,13.0,1.3809,0.733,30,Panic,0.237,0.872,YES,NO,0.0300,0.9700,0.0100,31052,10111,10111,31052,+0.00,216.8,4.40,PAPER
2026-03-03 03:59:32,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,9474,1,NO,4.0,13.0,1.3809,0.529,28,Panic,0.145,0.870,YES,NO,0.0300,0.9700,0.0100,29595,10135,10135,29595,+0.00,218.8,3.60,PAPER
2026-03-03 03:59:34,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,11500,1,NO,6.0,13.0,1.3809,0.368,26,Panic,0.164,0.868,YES,NO,0.0300,0.9700,0.0100,29085,10062,10062,29085,+0.00,220.9,2.80,PAPER
2026-03-03 03:59:36,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,13515,1,NO,8.0,13.0,1.3809,0.238,24,Panic,0.232,0.869,YES,NO,0.0400,0.9600,0.0200,29125,9729,9729,29125,+0.00,222.9,2.00,PAPER
2026-03-03 03:59:38,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,1662,1,NO,10.0,13.0,1.3809,0.130,22,Panic,0.262,0.870,YES,NO,0.0300,0.9700,0.0100,29683,9246,9246,29683,+0.00,224.9,1.20,PAPER
2026-03-03 03:59:40,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,3672,1,NO,12.0,13.0,1.3809,0.040,20,Panic,0.241,0.778,YES,NO,0.0300,0.9700,0.0100,29355,9436,9436,29355,+0.00,226.9,0.40,PAPER
2026-03-03 03:59:42,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9800,0.9800,0.9812,1.9624,0.12%,TAKER,5676,1,NO,14.0,79.0,1.0721,0.699,18,Panic,0.275,0.779,YES,NO,0.0300,0.9700,0.0100,29807,9171,9171,29807,+0.00,228.9,5.91,PAPER
2026-03-03 03:59:44,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,1924,1,NO,16.0,79.0,1.0733,0.663,16,Panic,0.389,0.827,YES,NO,0.0200,0.9800,0.0100,30531,6313,6313,30531,+0.00,230.9,5.73,PAPER
2026-03-03 03:59:46,BTC Up/Down 5m — 03:55-04:00 UTC,YES,2.0,0.9900,0.9900,0.9906,1.9812,0.06%,TAKER,3937,1,NO,18.0,79.0,1.0742,0.629,14,Panic,0.390,0.827,YES,NO,0.0200,0.9800,0.0100,30462,6185,6185,30462,+0.00,232.9,5.54,PAPER
2026-03-03 04:00:04,BTC Up/Down 5m — 04:00-04:05 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,215,1,NO,0.0,4.0,0.0000,1.000,296,Value,0.466,1.000,YES,NO,0.5700,0.4300,0.0100,39896,38488,38488,39896,+0.00,N/A,1.79,PAPER
2026-03-03 04:00:06,BTC Up/Down 5m — 04:00-04:05 UTC,NO,4.0,0.4400,0.4400,0.4468,1.7871,1.54%,TAKER,2216,1,NO,0.0,8.0,0.0000,1.000,294,Value,0.424,0.792,YES,NO,0.5700,0.4300,0.0100,42596,38708,38708,42596,+0.00,N/A,3.57,PAPER
2026-03-03 04:00:08,BTC Up/Down 5m — 04:00-04:05 UTC,NO,4.0,0.4200,0.4200,0.4264,1.7056,1.52%,TAKER,249,1,NO,0.0,12.0,0.0000,1.000,291,Value,0.483,0.946,YES,NO,0.6000,0.4000,0.0200,44250,40429,40429,44250,+0.00,N/A,5.28,PAPER
